TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
26.625,51,19.616,6.1049,211.55046,977,50,32.58643,296.0429
26.5625,51,18.892,5.85523,705.95868,959,50,32.58643,296.0429
26.625,51,18.458,6.10944,6.7891,909,50,32.58643,296.0429
26.625,51,20.08,6.08674,6.49126,903,50,32.58643,296.0429
26.625,51,19.745,5.8053,32.7717,941,50,32.58643,296.0429
26.5625,51,17.217,6.33187,6.46705,865,50,32.58643,296.0429
26.5625,51,17.43,5.9778,36.41419,930,50,32.58643,296.0429
26.625,51,16.798,6.19569,7.34438,910,50,32.58643,296.0429
26.5625,51,19.227,5.93694,42.5456,935,50,32.58643,296.0429
26.625,51,19.54,6.02319,2931355.75,969,50,32.58643,296.0429
26.625,51,21.177,5.84615,261.80542,954,50,32.58643,296.0429
26.5625,51,19.09,5.93694,23.3473,909,50,32.58643,296.0429
26.625,51,19.425,5.80076,308.0498,954,50,32.58643,296.0429
26.5625,51,20.621,6.00503,0,1007,50,32.58643,296.0429
26.625,51,17.803,5.83707,137.21672,973,50,32.58643,296.0429
26.625,51,18.9,5.86431,76.25819,986,50,32.58643,296.0429
26.625,51,19.319,5.99141,133294.875,1013,50,32.58643,296.0429
26.625,51,19.235,5.95964,35.39246,994,50,32.58643,296.0429
26.625,51,15.572,5.99595,13414.30566,995,50,32.58643,296.0429
26.625,51,20.278,6.16845,10303.27246,983,50,32.58643,296.0429
26.625,51,20.377,5.9324,30.35826,971,50,32.58643,296.0429
26.5625,51,21.504,5.99595,14.63783,956,50,32.58643,296.0429
26.5625,51,17.91,6.00049,12.36897,944,50,32.58643,296.0429
26.5625,51,18.26,5.84161,298.71381,985,50,32.58643,296.0429
26.5625,51,18.87,5.86431,92.92038,969,50,32.58643,296.0429
26.625,51,21.344,5.93694,29.28222,941,50,32.58643,296.0429
26.625,51,20.172,5.9324,43.97364,944,50,32.58643,296.0429
26.625,51,19.311,5.88701,0,981,50,32.58643,296.0429
26.625,51,17.994,5.90516,78.96195,954,50,32.58643,296.0429
26.625,51,18.915,5.89608,63.09357,956,50,32.58643,296.0429
26.625,51,17.91,5.9324,48.57891,960,50,32.58643,296.0429
26.625,51,19.585,5.93694,49.39615,949,50,32.58643,296.0429
26.625,51,19.547,5.92786,64.73207,946,50,32.58643,296.0429
26.625,51,21.101,5.82345,182.94225,959,50,32.58643,296.0429
26.625,51,19.007,5.86431,116.84566,947,50,32.58643,296.0429
26.625,51,15.793,5.84615,85.06482,991,50,32.58643,296.0429
26.625,51,19.189,5.79622,263.12537,999,50,32.58643,296.0429
26.5625,51,19.144,5.83253,211.55046,1008,50,32.58643,296.0429
26.625,51,17.141,5.79168,0,1042,50,32.58643,296.0429
26.625,51,18.748,5.85977,139.13947,978,50,32.58643,296.0429
26.625,51,17.842,5.86431,180.32951,976,50,32.58643,296.0429
26.625,51,22.776,5.85069,121.74114,963,50,32.58643,296.0429
26.5625,51,17.24,5.85069,135.3235,975,50,32.58643,296.0429
26.625,51,17.697,5.84615,122.29914,981,50,32.58643,296.0429
26.625,51,16.524,5.85977,195.71144,965,50,32.58643,296.0429
26.625,51,20.773,5.84161,0,1019,50,32.58643,296.0429
26.625,51,21.885,5.88701,119.53777,975,50,32.58643,296.0429
26.625,51,19.144,5.89608,68.7395,998,50,32.58643,296.0429
26.625,51,18.397,5.86431,93.74904,1030,50,32.58643,296.0429
26.625,51,19.585,5.79168,381.53076,1037,50,32.58643,296.0429
26.6875,51,16.722,5.81891,154.19637,1007,50,32.58643,296.0429
26.625,51,18.595,5.83253,327.73688,990,50,32.58643,296.0429
26.625,51,19.189,5.83253,273.96127,981,50,32.58643,296.0429
26.625,51,21.322,5.83707,137.21672,970,50,32.58643,296.0429
26.625,51,17.065,5.66003,24138.34375,1020,50,32.58643,296.0429
26.625,51,20.377,5.85523,194.76665,963,50,32.58643,296.0429
26.625,51,22.022,5.92332,33.30557,995,50,32.58643,296.0429
26.625,51,19.212,5.91878,48.37688,973,50,32.58643,296.0429
26.625,51,20.659,6.06858,419.9837,963,50,32.58643,296.0429
26.625,51,17.849,6.21839,5.84702,896,50,32.58643,296.0429
26.6875,51,18.276,6.10036,5.82526,900,50,32.58643,296.0429
26.625,51,18.984,6.15937,5.44727,913,50,32.58643,296.0429
26.625,51,17.689,6.19569,5.28735,927,50,32.58643,296.0429
26.625,51,17.743,6.21385,5.78198,915,50,32.58643,296.0429
26.625,51,17.887,6.25016,61.50035,944,50,32.58643,296.0429
26.625,51,17.758,6.22747,5.91282,881,50,32.58643,296.0429
26.625,51,16.593,6.12306,8.09694,930,50,32.58643,296.0429
26.625,51,18.199,6.15937,6.37113,899,50,32.58643,296.0429
26.625,51,16.227,6.03681,10.78645,931,50,32.58643,296.0429
26.625,51,18.321,6.15937,6.27665,909,50,32.58643,296.0429
26.6875,51,17.811,6.10944,4.45573,961,50,32.58643,296.0429
26.6875,51,17.651,6.05043,8.43876,998,50,32.58643,296.0429
26.625,51,19.524,6.03681,873.43561,1037,50,32.58643,296.0429
26.6875,51,16.463,6.03681,15.09514,979,50,32.58643,296.0429
26.6875,51,19.288,5.92332,31.988,979,50,32.58643,296.0429
26.6875,51,14.727,6.1276,6.06928,928,50,32.58643,296.0429
26.6875,51,19.09,5.9324,50.6501,978,50,32.58643,296.0429
26.6875,51,18.458,5.94148,64.18076,976,50,32.58643,296.0429
26.6875,51,15.824,5.96872,29.75533,953,50,32.58643,296.0429
26.625,51,20.431,5.92786,50.86244,955,50,32.58643,296.0429
26.6875,51,16.105,5.9097,58.69257,957,50,32.58643,296.0429
26.6875,51,17.842,5.9097,69.33389,948,50,32.58643,296.0429
26.6875,51,18.306,5.98687,19.56924,934,50,32.58643,296.0429
26.6875,51,18.656,5.89608,6658.43555,951,50,32.58643,296.0429
26.75,51,19.159,6.0822,0,992,50,32.58643,296.0429
26.6875,51,18.207,5.90062,72.07935,945,50,32.58643,296.0429
26.6875,51,15.862,5.89608,98.45549,954,50,32.58643,296.0429
26.6875,51,18.984,5.95964,54.16679,933,50,32.58643,296.0429
26.6875,51,17.849,5.90516,102.96185,946,50,32.58643,296.0429
26.6875,51,16.509,6.09128,6.58903,862,50,32.58643,296.0429
26.6875,51,15.032,6.16845,6.51556,887,50,32.58643,296.0429
26.6875,51,19.578,6.18207,6.30013,894,50,32.58643,296.0429
26.6875,51,18.192,6.05951,6.56445,896,50,32.58643,296.0429
26.6875,51,16.707,6.06858,9.99962,912,50,32.58643,296.0429
26.6875,51,17.895,6.02319,9.03051,912,50,32.58643,296.0429
26.6875,51,18.892,5.99141,15774111,976,50,32.58643,296.0429
26.6875,51,16.859,5.49207,0,1047,50,32.58643,296.0429
26.6875,51,24.68,5.51023,0,1084,50,32.58643,296.0429
26.6875,51,21.481,5.50115,0,1075,50,32.58643,296.0429
26.6875,51,20.248,5.49207,0,1061,50,32.58643,296.0429
26.6875,51,19.296,5.48753,0,1052,50,32.58643,296.0429
26.6875,51,22.913,5.27418,0,1150,50,32.58643,296.0429
26.6875,51,18.344,5.25602,0,1199,50,32.58643,296.0429
26.6875,51,18.687,5.27872,0,1160,50,32.58643,296.0429
26.6875,51,18.839,5.91424,0,1040,50,32.58643,296.0429
26.6875,51,19.875,5.88701,63.63461,991,50,32.58643,296.0429
26.6875,51,18.672,5.93694,0,989,50,32.58643,296.0429
26.6875,51,16.029,5.92786,42.02308,951,50,32.58643,296.0429
26.6875,51,20.339,5.94602,36.86172,944,50,32.58643,296.0429
26.6875,51,19.867,5.98687,31.988,929,50,32.58643,296.0429
26.6875,51,17.522,5.96872,24.97006,935,50,32.58643,296.0429
26.6875,51,19.319,6.15937,126.8662,913,50,32.58643,296.0429
26.6875,51,16.577,5.76444,793.87335,999,50,32.58643,296.0429
26.6875,51,19.867,6.07766,7.5964,941,50,32.58643,296.0429
26.6875,51,19.281,5.98687,14.30438,972,50,32.58643,296.0429
26.6875,51,13.516,6.11398,5.20919,944,50,32.58643,296.0429
26.6875,51,17.027,6.00503,13.14822,963,50,32.58643,296.0429
26.6875,51,15.671,5.96418,488153.8125,983,50,32.58643,296.0429
26.6875,51,17.019,5.95056,26.7135,943,50,32.58643,296.0429
26.6875,51,2.368,5.98687,35275.54688,966,50,32.58643,296.0429
26.6875,51,18.489,5.95964,35.97245,934,50,32.58643,296.0429
26.6875,51,17.149,5.94148,26.82002,934,50,32.58643,296.0429
26.6875,51,16.631,6.00049,13.60891,930,50,32.58643,296.0429
26.6875,51,17.522,5.94148,27.3595,944,50,32.58643,296.0429
26.6875,51,14.125,5.94148,29.28222,925,50,32.58643,296.0429
26.6875,51,19.806,5.99595,9.59243,902,50,32.58643,296.0429
26.6875,51,19.342,5.95964,29.63628,923,50,32.58643,296.0429
26.6875,51,18.314,5.96872,61238.14453,972,50,32.58643,296.0429
26.6875,51,16.463,5.9778,15.56746,944,50,32.58643,296.0429
26.6875,51,19.288,5.98233,23.43959,937,50,32.58643,296.0429
26.6875,51,20.21,6.01865,15.87052,928,50,32.58643,296.0429
26.6875,51,15.976,5.93694,28.81718,927,50,32.58643,296.0429
26.6875,51,19.037,5.99595,12.18179,959,50,32.58643,296.0429
26.6875,51,17.819,5.96418,39481.19922,980,50,32.58643,296.0429
26.6875,51,15.824,5.93694,37.01224,943,50,32.58643,296.0429
26.6875,51,20.255,5.93694,34.26251,935,50,32.58643,296.0429
26.6875,51,16.037,5.93694,62101.10156,949,50,32.58643,296.0429
26.6875,51,17.156,5.9551,29.28222,930,50,32.58643,296.0429
26.6875,51,19.593,5.93694,44.5225,937,50,32.58643,296.0429
26.6875,51,16.646,5.9778,21.9222,931,50,32.58643,296.0429
26.6875,51,18.474,5.93694,18118.44531,990,50,32.58643,296.0429
26.6875,51,17.103,5.98687,93685.85156,978,50,32.58643,296.0429
26.6875,51,14.94,6.00503,17.34671,936,50,32.58643,296.0429
26.6875,51,13.394,6.02319,11.20371,912,50,32.58643,296.0429
26.6875,51,16.775,5.95056,20.34885,912,50,32.58643,296.0429
26.6875,51,12.26,5.95964,18.45848,917,50,32.58643,296.0429
26.6875,51,14.042,5.96418,17.07996,925,50,32.58643,296.0429
26.6875,51,15.961,6.00503,17.34671,912,50,32.58643,296.0429
26.6875,51,20.118,6.01865,14.3594,914,50,32.58643,296.0429
26.75,51,21.398,5.92786,24.19193,918,50,32.58643,296.0429
26.6875,51,17.4,5.98687,14.63783,920,50,32.58643,296.0429
26.6875,51,13.813,5.98687,11.77134,959,50,32.58643,296.0429
26.6875,51,19.875,5.95964,14.03259,965,50,32.58643,296.0429
26.6875,51,15.74,6.22747,5.38673,912,50,32.58643,296.0429
26.6875,51,16.631,6.03681,1042.56079,1052,50,32.58643,296.0429
26.6875,51,16.638,6.00503,22.89166,1008,50,32.58643,296.0429
26.75,51,14.735,5.98233,14.19501,976,50,32.58643,296.0429
26.75,51,19.829,6.00049,17.48174,960,50,32.58643,296.0429
26.75,51,15.907,5.96872,29.16521,954,50,32.58643,296.0429
26.75,51,18.786,5.86431,102.50105,1003,50,32.58643,296.0429
26.6875,51,17.072,5.93694,18.24444,991,50,32.58643,296.0429
26.75,51,18.892,5.92786,96625.9375,1035,50,32.58643,296.0429
26.75,51,15.618,5.9324,29.99493,995,50,32.58643,296.0429
26.75,51,14.872,5.93694,22.18221,1013,50,32.58643,296.0429
26.75,51,19.075,6.00049,15.38855,1008,50,32.58643,296.0429
26.75,51,15.618,6.00049,9.88682,960,50,32.58643,296.0429
26.6875,51,16.798,6.00049,15.50758,925,50,32.58643,296.0429
26.6875,51,19.783,6.04135,11.20371,911,50,32.58643,296.0429
26.75,51,15.968,6.05043,1737.60278,912,50,32.58643,296.0429
26.75,51,16.791,6.04135,9.66517,880,50,32.58643,296.0429
26.75,51,15.846,6.06858,9.81236,895,50,32.58643,296.0429
26.75,51,15.176,6.37273,5.91282,875,50,32.58643,296.0429
26.6875,51,16.494,6.25016,6.39497,849,50,32.58643,296.0429
26.6875,51,16.509,6.18661,3601.6062,921,50,32.58643,296.0429
26.75,51,17.4,6.22747,6.13762,865,50,32.58643,296.0429
26.6875,51,16.714,6.09128,316.08441,928,50,32.58643,296.0429
26.6875,51,14.826,6.0822,1834.64978,927,50,32.58643,296.0429
26.75,51,17.697,6.1049,6.89145,869,50,32.58643,296.0429
26.75,51,16.516,6.08674,6.63847,880,50,32.58643,296.0429
26.75,51,17.522,6.08674,6.46705,896,50,32.58643,296.0429
26.6875,51,16.585,6.17753,6.11475,893,50,32.58643,296.0429
26.75,51,15.884,6.21839,6.53995,869,50,32.58643,296.0429
26.75,51,15.961,6.23201,6.81454,863,50,32.58643,296.0429
26.6875,51,15.45,6.22747,76.92446,909,50,32.58643,296.0429
26.75,51,16.577,6.29102,6.46705,862,50,32.58643,296.0429
26.6875,51,9.099,6.34549,5.84702,873,50,32.58643,296.0429
26.6875,51,15.763,6.43174,6.51556,851,50,32.58643,296.0429
26.75,51,17.4,6.44536,6.39497,848,50,32.58643,296.0429
26.75,51,15.846,5.65095,535085,994,50,32.58643,296.0429
26.75,51,17.598,6.0822,1144.89404,973,50,32.58643,296.0429
26.75,51,16.029,6.19569,9.09885,896,50,32.58643,296.0429
26.6875,51,16.189,5.80983,11.90653,900,50,32.58643,296.0429
26.6875,51,14.118,6.39089,6.44293,885,50,32.58643,296.0429
26.75,51,16.684,6.06858,9.27205,899,50,32.58643,296.0429
26.75,51,13.143,6.44536,6.84008,835,50,32.58643,296.0429
26.75,51,17.986,6.41358,6.96925,832,50,32.58643,296.0429
26.6875,51,17.468,6.43628,6.91729,838,50,32.58643,296.0429
26.75,51,18.199,6.42266,6.25326,849,50,32.58643,296.0429
26.6875,51,14.59,6.39543,6.30013,857,50,32.58643,296.0429
26.6875,51,19.25,6.4272,6.39497,853,50,32.58643,296.0429
26.6875,51,14.826,6.41812,6.76375,848,50,32.58643,296.0429
26.6875,51,15.915,6.44082,6.6883,841,50,32.58643,296.0429
26.75,51,13.729,6.43628,6.7891,848,50,32.58643,296.0429
26.6875,51,15.26,6.44082,6.66334,842,50,32.58643,296.0429
25,51,40.048,4.77484,5.76045,1386,50,40.06857,559.1929
25,51,40.048,4.77484,14.92191,1382,50,40.06857,559.1929
25.375,51,24.573,4.83385,0,2163,50,40.06857,559.1929
25.4375,51,31.109,4.84293,0,1741,50,40.06857,559.1929
25.4375,51,27.865,4.83385,0,1622,50,40.06857,559.1929
25.375,51,26.351,4.84293,0,1388,50,40.06857,559.1929
25.375,51,26.391,4.83385,0,1363,50,40.06857,559.1929
25.375,51,27.337,4.84747,0,1311,50,40.06857,559.1929
25.375,51,28.322,4.83839,0,1319,50,40.06857,559.1929
25.4375,51,26.031,4.83385,0,1310,50,40.06857,559.1929
25.4375,51,26.111,4.81569,0,1315,50,40.06857,559.1929
25.375,51,27.729,4.82023,0,1324,50,40.06857,559.1929
25.4375,51,25.542,4.84293,0,1319,50,40.06857,559.1929
25.4375,51,24.902,4.86109,0,1324,50,40.06857,559.1929
25.4375,51,22.114,4.83385,0,1328,50,40.06857,559.1929
25.4375,51,23.724,5.01543,0,1307,50,40.06857,559.1929
25.4375,51,27.993,4.99273,0,1301,50,40.06857,559.1929
25.4375,51,25.254,4.84293,0,1296,50,40.06857,559.1929
25.5,51,23.772,4.87471,0,1286,50,40.06857,559.1929
25.4375,51,25.534,4.88832,0,1290,50,40.06857,559.1929
25.4375,51,24.846,5.15615,0,1203,50,40.06857,559.1929
25.5,51,21.89,5.21063,0,1193,50,40.06857,559.1929
25.4375,51,22.17,5.16977,0,1188,50,40.06857,559.1929
25.4375,51,22.683,5.21517,0,1199,50,40.06857,559.1929
25.5,51,21.185,5.7599,0,1092,50,40.06857,559.1929
25.5,51,20.865,5.96418,0,1040,50,40.06857,559.1929
25.4375,51,23.34,5.92786,0,1041,50,40.06857,559.1929
25.5,51,22.098,5.9324,889.36536,987,50,40.06857,559.1929
25.5,51,21.025,5.92332,0,1050,50,40.06857,559.1929
25.5,51,21.441,5.79168,0,1040,50,40.06857,559.1929
25.5,51,19.559,5.93694,0,1036,50,40.06857,559.1929
25.5,51,22.851,5.93694,761.7312,987,50,40.06857,559.1929
25.5,51,21.666,5.89608,0,1053,50,40.06857,559.1929
25.5,51,20.681,5.7599,0,1075,50,40.06857,559.1929
25.5,51,21.297,5.77806,0,1052,50,40.06857,559.1929
25.5,51,18.63,5.75082,0,1045,50,40.06857,559.1929
25.5,51,19.271,5.84161,0,1075,50,40.06857,559.1929
25.5,51,20.608,5.72812,0,1090,50,40.06857,559.1929
25.5625,51,30.813,5.0699,547683,3358,50,40.06857,559.1929
25.625,51,31.438,5.08806,0,1846,50,40.06857,559.1929
24.9375,51,42.261,4.9201,3.57871,1627,50,39.95929,576.4286
24.875,51,42.261,4.92918,1.87934,1622,50,39.95929,576.4286
24.9375,51,42.261,4.91102,7.20809,1590,50,39.95929,576.4286
24.9375,51,42.261,4.92464,125.13155,1563,50,39.95929,576.4286
24.9375,51,42.007,4.92464,109.16582,1738,50,39.95929,576.4286
24.9375,51,38.542,4.9201,0,1724,50,39.95929,576.4286
25,51,39.167,4.9201,0,1668,50,39.95929,576.4286
24.9375,51,42.261,4.9201,0,1614,50,39.95929,576.4286
24.9375,51,37.342,5.06082,0,1851,50,39.95929,576.4286
24.9375,51,42.261,4.9201,0,1641,50,39.95929,576.4286
24.9375,51,38.077,4.9428,0,2203,50,39.95929,576.4286
25,51,32.639,4.9428,0,2739,50,39.95929,576.4286
25,51,33.176,4.96096,0,1963,50,39.95929,576.4286
25,51,31.518,4.96549,0,1883,50,39.95929,576.4286
25,51,35.202,4.96096,0,1840,50,39.95929,576.4286
25,51,33.12,4.97003,0,1757,50,39.95929,576.4286
25,51,34.505,4.96096,0,2166,50,39.95929,576.4286
25.0625,51,35.827,4.98365,0,1889,50,39.95929,576.4286
25,51,27.985,5.02451,0,2090,50,39.95929,576.4286
25.0625,51,31.518,5.49207,0,1552,50,39.95929,576.4286
25.0625,51,26.872,5.48753,0,1429,50,39.95929,576.4286
25.0625,51,27.064,5.8053,0,1258,50,39.95929,576.4286
25.0625,51,27.513,5.9324,0,1175,50,39.95929,576.4286
25.0625,51,25.478,5.88247,0,1168,50,39.95929,576.4286
25.0625,51,25.566,5.76898,0,1220,50,39.95929,576.4286
25.0625,51,25.47,5.76444,0,1171,50,39.95929,576.4286
25.0625,51,26.311,5.75082,0,1215,50,39.95929,576.4286
25,51,21.257,5.73266,0,1172,50,39.95929,576.4286
25.0625,51,26.688,5.68727,0,1172,50,39.95929,576.4286
25,51,24.565,5.67365,0,1168,50,39.95929,576.4286
25.0625,51,24.253,5.70997,0,1187,50,39.95929,576.4286
25.0625,51,22.987,5.74628,0,1158,50,39.95929,576.4286
25.0625,51,23.62,5.79168,0,1137,50,39.95929,576.4286
25.0625,51,21.674,5.70543,0,1155,50,39.95929,576.4286
25.0625,51,21.361,5.77806,0,1136,50,39.95929,576.4286
25.0625,51,26.608,5.77352,0,1152,50,39.95929,576.4286
25.125,51,24.725,5.83253,0,1954,50,39.95929,576.4286
25.0625,51,24.437,5.92786,0,1402,50,39.95929,576.4286
25.0625,51,23.156,5.86431,0,1333,50,39.95929,576.4286
25.125,51,24.581,5.93694,0,1282,50,39.95929,576.4286
25.0625,51,21.89,5.98687,1085050.25,1236,50,39.95929,576.4286
25.0625,51,23.941,5.9778,23426244,1249,50,39.95929,576.4286
25.0625,51,23.34,5.94148,128932.3984,1206,50,39.95929,576.4286
25.0625,51,23.067,5.92332,0,1183,50,39.95929,576.4286
25.0625,51,23.356,5.90516,0,1172,50,39.95929,576.4286
25.125,51,22.691,5.93694,0,1152,50,39.95929,576.4286
25.0625,51,22.042,5.88701,0,1151,50,39.95929,576.4286
25.125,51,22.987,6.15937,0,1137,50,39.95929,576.4286
25.0625,51,22.595,6.24108,22.53397,1070,50,39.95929,576.4286
25.0625,51,22.835,6.03227,714.22473,1167,50,39.95929,576.4286
25.0625,51,21.009,5.9551,5380.42627,1184,50,39.95929,576.4286
25.0625,51,23.22,5.9551,0,1157,50,39.95929,576.4286
25.0625,51,23.644,5.9324,88128.24219,1130,50,39.95929,576.4286
25.0625,51,20.168,5.83253,0,1143,50,39.95929,576.4286
25.0625,51,23.067,5.87793,31910108,1134,50,39.95929,576.4286
25.0625,51,21.778,5.99141,3116.07617,1093,50,39.95929,576.4286
25.0625,51,21.642,5.94602,1317.02075,1136,50,39.95929,576.4286
25.125,51,22.427,5.98233,974.27002,1126,50,39.95929,576.4286
25.125,51,22.683,5.9324,27404.58203,1129,50,39.95929,576.4286
25.0625,51,22.042,6.03681,611.4563,1099,50,39.95929,576.4286
25.0625,51,21.177,6.00957,916.67291,1104,50,39.95929,576.4286
25.0625,51,22.042,6.06858,0,1136,50,39.95929,576.4286
25.125,51,22.154,5.98687,1657.61121,1090,50,39.95929,576.4286
25.0625,51,21.538,5.90062,0,1139,50,39.95929,576.4286
25.0625,51,22.05,5.86885,1075692672,1112,50,39.95929,576.4286
25.0625,51,22.531,5.85523,30852.03516,1161,50,39.95929,576.4286
25.0625,51,19.039,5.92786,9034.8457,1165,50,39.95929,576.4286
25.125,51,19.191,5.93694,1603.11853,1155,50,39.95929,576.4286
25.125,51,23.5,5.87339,0,1197,50,39.95929,576.4286
25.125,51,17.989,5.92786,34842.59375,1152,50,39.95929,576.4286
25.125,51,18.854,5.89608,15156.30273,1136,50,39.95929,576.4286
25.0625,51,21.129,5.94148,1571.43384,1119,50,39.95929,576.4286
25.125,51,19.239,5.91424,14253.15723,1129,50,39.95929,576.4286
25.125,51,21.265,6.07766,147516.0781,1136,50,39.95929,576.4286
25.125,51,20.208,5.9097,12265.09375,1128,50,39.95929,576.4286
25.125,51,20.713,5.91878,0,1149,50,39.95929,576.4286
25.125,51,21.225,5.9097,0,1157,50,39.95929,576.4286
25.125,51,22.555,5.91424,14696.33398,1090,50,39.95929,576.4286
25.125,51,21.121,5.91424,3211.48096,1076,50,39.95929,576.4286
25.125,51,20.544,5.89608,1965.08887,1069,50,39.95929,576.4286
25.125,51,22.499,5.81437,0,1157,50,39.95929,576.4286
25.125,51,18.958,5.83253,28724.25586,1129,50,39.95929,576.4286
25.125,51,21.393,5.79168,0,1157,50,39.95929,576.4286
25.125,51,19.495,5.8053,14953789,1135,50,39.95929,576.4286
25.1875,51,24.269,6.01865,0,1166,50,39.95929,576.4286
25.125,51,17.901,5.82345,20837694,1105,50,39.95929,576.4286
25.125,51,20.496,5.88247,10205.84668,1086,50,39.95929,576.4286
25.125,51,18.454,5.85523,270166.1875,1089,50,39.95929,576.4286
25.125,51,22.323,5.84161,24872792,1091,50,39.95929,576.4286
25.125,51,22.459,5.85523,9643.97656,1085,50,39.95929,576.4286
25.125,51,19.583,5.86431,68581.46094,1098,50,39.95929,576.4286
25.125,51,18.686,5.85977,1749.39929,1078,50,39.95929,576.4286
25.125,51,19.055,5.86431,8869.35547,1072,50,39.95929,576.4286
25.125,51,22.731,5.93694,1581.91492,1073,50,39.95929,576.4286
25.125,51,19.663,5.94148,0,1149,50,39.95929,576.4286
25.125,51,20.713,5.9324,347.05157,1120,50,39.95929,576.4286
25.125,51,18.51,6.0822,54.39524,1086,50,39.95929,576.4286
25.1875,51,20.408,5.94148,546.28168,1149,50,39.95929,576.4286
25.1875,51,20.777,5.84161,0,1232,50,39.95929,576.4286
25.125,51,21.393,6.00049,0,1242,50,39.95929,576.4286
25.125,51,21.305,5.7826,0,1200,50,39.95929,576.4286
25.1875,51,21.778,5.71451,0,1162,50,39.95929,576.4286
25.1875,51,23.332,5.7826,0,1145,50,39.95929,576.4286
25.1875,51,18.59,5.76444,0,1154,50,39.95929,576.4286
25.125,51,20.801,5.66911,0,1174,50,39.95929,576.4286
25.1875,51,18.254,5.69181,0,1169,50,39.95929,576.4286
25.1875,51,21.249,5.87339,0,1198,50,39.95929,576.4286
25.1875,51,19.655,5.72359,0,1145,50,39.95929,576.4286
25.1875,51,20.544,5.68273,0,1139,50,39.95929,576.4286
25.1875,51,19.455,5.67819,0,1178,50,39.95929,576.4286
25.1875,51,20.6,5.70997,0,1168,50,39.95929,576.4286
25.1875,51,20.008,5.72812,3641776.25,1158,50,39.95929,576.4286
25.1875,51,21.257,5.71905,0,1172,50,39.95929,576.4286
25.1875,51,24.301,5.75082,51480572,1183,50,39.95929,576.4286
25.1875,51,19.727,5.7372,12794418,1172,50,39.95929,576.4286
25.1875,51,20.424,5.74174,2830359.5,1167,50,39.95929,576.4286
25.1875,51,20.6,5.71905,0,1205,50,39.95929,576.4286
25.1875,51,21.922,5.72812,0,1157,50,39.95929,576.4286
25.1875,51,22.371,5.69181,0,1155,50,39.95929,576.4286
25.1875,51,21.482,5.70089,0,1154,50,39.95929,576.4286
25.25,51,21.794,5.72359,0,1149,50,39.95929,576.4286
25.125,51,19.495,5.70997,0,1139,50,39.95929,576.4286
